Shipment_ID,Order_Date,Shipping_Mode,Region,Market,Product_Category,Priority,Distance_km,Shipment_Weight_kg,Order_Quantity,Scheduled_Days,Actual_Delivery_Days,Shipping_Cost,Sales_Value,Delay_Days,On_Time,Cost_per_Unit
SHP100717,2017-05-11 22:01:51.655827914,Standard Class,Eastern Asia,Africa,Technology,Medium,433.14,11.4,2,4,6,66.18,260.99,2,0,33.09
SHP100718,2017-05-12 02:24:47.543771886,Standard Class,Oceania,Pacific Asia,Technology,Low,1728.72,5.83,3,4,5,94.12,115.33,1,0,31.373333333333335
SHP100719,2017-05-12 06:47:43.431715858,Standard Class,Oceania,USCA,Technology,High,616.09,9.33,4,4,6,71.08,357.09,2,0,17.77
SHP100720,2017-05-12 11:10:39.319659830,Second Class,Oceania,USCA,Office Supplies,Medium,1706.46,5.37,2,3,3,97.15,162.64,0,1,48.575
SHP100721,2017-05-12 15:33:35.207603802,Standard Class,Oceania,Africa,Sports,Medium,868.17,6.56,5,4,2,70.36,291.54,0,1,14.072
SHP100722,2017-05-12 19:56:31.095547774,Standard Class,Oceania,USCA,Technology,Medium,899.45,15.09,4,4,4,83.99,400.54,0,1,20.9975
SHP100723,2017-05-13 00:19:26.983491746,Second Class,Oceania,USCA,Office Supplies,Medium,619.66,6.39,4,3,5,78.14,334.85,2,0,19.535
SHP100724,2017-05-13 04:42:22.871435718,Standard Class,Oceania,Pacific Asia,Technology,High,1264.57,22.46,5,4,3,117.97,608.85,0,1,23.594
SHP100725,2017-05-13 09:05:18.759379690,Standard Class,Eastern Asia,Africa,Office Supplies,Low,1471.09,11.72,3,4,4,96.49,269.81,0,1,32.163333333333334
SHP100726,2017-05-13 13:28:14.647323662,First Class,Oceania,Africa,Sports,Medium,413.94,12.77,4,2,2,87.14,314.43,0,1,21.785
SHP100727,2017-05-13 17:51:10.535267634,Standard Class,USCA,Europe,Technology,Medium,241.34,10.45,3,4,1,55.6,251.89,0,1,18.533333333333335
SHP100728,2017-05-13 22:14:06.423211606,Second Class,USCA,Africa,Sports,Medium,131.87,18.64,5,3,5,82.44,605.58,2,0,16.488
SHP100729,2017-05-14 02:37:02.311155578,First Class,Oceania,Pacific Asia,Clothing,High,1113.12,18.74,2,2,1,121.85,182.8,0,1,60.925
SHP100730,2017-05-14 06:59:58.199099550,Standard Class,South America,USCA,Office Supplies,High,1028.78,14.65,3,4,5,105.6,257.17,1,0,35.199999999999996
SHP100731,2017-05-14 11:22:54.087043522,Standard Class,Eastern Asia,Europe,Clothing,Medium,2338.11,16.62,5,4,4,172.335,587.92,0,1,34.467
SHP100732,2017-05-14 15:45:49.974987494,Standard Class,USCA,USCA,Sports,Medium,831.9,10.84,2,4,6,88.95,312.52,2,0,44.475
SHP100733,2017-05-14 20:08:45.862931466,Standard Class,South America,Africa,Sports,High,728.61,16.42,4,4,5,82.42,435.87,1,0,20.605
SHP100734,2017-05-15 00:31:41.750875438,First Class,Central America,LATAM,Sports,High,947.67,10.12,6,2,2,108.94,255.16,0,1,18.156666666666666
SHP100735,2017-05-15 04:54:37.638819410,First Class,Oceania,USCA,Technology,Medium,983.47,12.2,3,2,1,102.33,251.66,0,1,34.11
SHP100736,2017-05-15 09:17:33.526763382,Standard Class,Western Europe,Africa,Technology,High,687.83,10.47,1,4,5,66.15,228.07,1,0,66.15
SHP100737,2017-05-15 13:40:29.414707354,Second Class,Oceania,Pacific Asia,Sports,High,425.38,9.47,2,3,1,64.01,311.16,0,1,32.005
SHP100738,2017-05-15 18:03:25.302651326,First Class,Oceania,Africa,Sports,Medium,800.28,8.34,2,2,3,86.81,272.52,1,0,43.405
SHP100739,2017-05-15 22:26:21.190595298,Same Day,South America,Europe,Technology,Medium,778.78,15.76,1,1,1,104.02,250.07,0,1,104.02
SHP100740,2017-05-16 02:49:17.078539270,Standard Class,Central America,LATAM,Technology,High,769.73,25.05,1,4,6,105.72,196.41,2,0,105.72
SHP100741,2017-05-16 07:12:12.966483242,Standard Class,South America,LATAM,Office Supplies,Medium,1353.11,23.2,5,4,5,116.17,347.93,1,0,23.234
SHP100742,2017-05-16 11:35:08.854427214,Standard Class,Eastern Asia,LATAM,Sports,High,789.96,6.1,4,4,5,79.91,383.73,1,0,19.9775
SHP100743,2017-05-16 15:58:04.742371186,Same Day,Central America,Pacific Asia,Technology,High,246.45,24.76,4,1,2,125.32,294.02,1,0,31.33
SHP100744,2017-05-16 20:21:00.630315158,Standard Class,USCA,LATAM,Technology,High,483.68,10.23,2,4,2,64.14,375.01,0,1,32.07
SHP100745,2017-05-17 00:43:56.518259130,Second Class,Central America,USCA,Clothing,Medium,681.53,16.95,2,3,3,90.04,236.02,0,1,45.02
SHP100746,2017-05-17 05:06:52.406203102,Standard Class,Central America,Pacific Asia,Sports,Medium,816.96,7.4,2,4,5,68.65,238.88,1,0,34.325
SHP100747,2017-05-17 09:29:48.294147074,Standard Class,South America,Africa,Sports,Low,1128.93,13.17,9,4,5,94.64,424.87,1,0,10.515555555555556
SHP100748,2017-05-17 13:52:44.182091046,Standard Class,Oceania,Europe,Technology,High,821.58,14.48,1,4,6,85.95,214.44,2,0,85.95
SHP100749,2017-05-17 18:15:40.070035018,Same Day,Oceania,Pacific Asia,Clothing,High,811.27,5.38,3,1,2,80.7,164.91,1,0,26.900000000000002
SHP100750,2017-05-17 22:38:35.957978990,Standard Class,Oceania,Europe,Office Supplies,High,274.56,17.02,4,4,3,76.58,563.69,0,1,19.145
SHP100751,2017-05-18 03:01:31.845922962,Second Class,Oceania,Pacific Asia,Sports,Low,1181.1,25.54,7,3,3,121.67,765.28,0,1,17.38142857142857
SHP100752,2017-05-18 07:24:27.733866934,Standard Class,Oceania,Africa,Office Supplies,Critical,667.79,11.07,5,4,5,67.0,247.13,1,0,13.4
SHP100753,2017-05-18 11:47:23.621810906,Standard Class,Eastern Asia,Europe,Sports,Critical,872.44,25.74,3,4,2,105.72,387.11,0,1,35.24
SHP100754,2017-05-18 16:10:19.509754878,Standard Class,Western Europe,Pacific Asia,Technology,Medium,606.04,10.98,2,4,6,62.49,250.19,2,0,31.245
SHP100755,2017-05-18 20:33:15.397698850,Standard Class,USCA,Europe,Office Supplies,Medium,482.06,19.44,3,4,5,81.47,481.0,1,0,27.156666666666666
SHP100756,2017-05-19 00:56:11.285642822,Standard Class,Central America,LATAM,Sports,High,622.93,3.6,3,4,6,55.64,403.51,2,0,18.546666666666667
SHP100757,2017-05-19 05:19:07.173586794,Standard Class,Western Europe,LATAM,Office Supplies,High,879.8,32.004999999999995,2,4,3,133.24,497.85,0,1,66.62
SHP100758,2017-05-19 09:42:03.061530766,Standard Class,Eastern Asia,LATAM,Technology,Critical,785.75,27.73,1,4,6,102.78,227.19,2,0,102.78
SHP100759,2017-05-19 14:04:58.949474738,Standard Class,Oceania,USCA,Clothing,Low,1464.86,10.42,1,4,7,86.63,179.68,3,0,86.63
SHP100760,2017-05-19 18:27:54.837418710,Same Day,Eastern Asia,LATAM,Clothing,Medium,203.33,4.12,3,1,1,81.49,367.11,0,1,27.16333333333333
SHP100761,2017-05-19 22:50:50.725362682,First Class,USCA,LATAM,Office Supplies,High,232.14,14.27,5,2,3,100.15,506.04,1,0,20.03
SHP100762,2017-05-20 03:13:46.613306654,Standard Class,USCA,Africa,Office Supplies,High,661.97,5.51,2,4,5,42.32,159.99,1,0,21.16
SHP100763,2017-05-20 07:36:42.501250626,Second Class,Eastern Asia,Europe,Office Supplies,High,1137.56,15.56,1,3,2,105.35,179.71,0,1,105.35
SHP100764,2017-05-20 11:59:38.389194598,First Class,Western Europe,Europe,Sports,Critical,1305.29,15.28,5,2,3,118.64,345.06,1,0,23.728
SHP100765,2017-05-20 16:22:34.277138570,Standard Class,Central America,LATAM,Technology,Medium,497.53,7.26,6,4,5,73.46,597.32,1,0,12.243333333333332
SHP100766,2017-05-20 20:45:30.165082542,First Class,South America,Europe,Office Supplies,High,39.02,22.57,3,2,2,88.6,566.07,0,1,29.53333333333333
SHP100767,2017-05-21 01:08:26.053026514,First Class,South America,Pacific Asia,Clothing,Medium,510.47,18.97,2,2,4,104.76,291.16,2,0,52.38
SHP100768,2017-05-21 05:31:21.940970486,Standard Class,USCA,LATAM,Sports,Medium,1031.0,20.84,4,4,3,101.93,331.16,0,1,25.4825
SHP100769,2017-05-21 09:54:17.828914458,Standard Class,Central America,LATAM,Office Supplies,Medium,775.25,12.24,2,4,3,59.69,251.24,0,1,29.845
SHP100770,2017-05-21 14:17:13.716858430,Same Day,Oceania,USCA,Sports,High,1165.61,5.59,4,1,2,129.63,322.64,1,0,32.4075
SHP100771,2017-05-21 18:40:09.604802402,Standard Class,Eastern Asia,Pacific Asia,Office Supplies,Critical,1690.58,20.86,1,4,5,110.73,260.61,1,0,110.73
SHP100772,2017-05-21 23:03:05.492746374,Standard Class,Oceania,LATAM,Office Supplies,Medium,696.5,10.5,1,4,4,70.99,151.7,0,1,70.99
SHP100773,2017-05-22 03:26:01.380690346,Standard Class,USCA,LATAM,Sports,Low,556.15,5.67,4,4,5,48.66,282.53,1,0,12.165
SHP100774,2017-05-22 07:48:57.268634318,Standard Class,Eastern Asia,Europe,Technology,High,377.99,25.63,4,4,5,89.54,483.72,1,0,22.385
SHP100775,2017-05-22 12:11:53.156578290,Second Class,South America,LATAM,Technology,Medium,230.86,32.004999999999995,2,3,4,106.43,283.67,1,0,53.215
SHP100776,2017-05-22 16:34:49.044522262,Second Class,USCA,LATAM,Clothing,Critical,174.76,11.91,1,3,3,54.63,235.99,0,1,54.63
SHP100777,2017-05-22 20:57:44.932466234,Same Day,USCA,LATAM,Technology,Medium,459.33,32.004999999999995,2,1,2,159.49,393.94,1,0,79.745
SHP100778,2017-05-23 01:20:40.820410206,Standard Class,Central America,LATAM,Technology,Low,1544.93,12.81,1,4,4,97.93,166.59,0,1,97.93
SHP100779,2017-05-23 05:43:36.708354178,Standard Class,Western Europe,USCA,Sports,Medium,1240.9,9.88,2,4,7,80.42,229.84,3,0,40.21
SHP100780,2017-05-23 10:06:32.596298150,Standard Class,USCA,Pacific Asia,Sports,Low,536.03,8.61,1,4,4,57.45,200.26,0,1,57.45
SHP100781,2017-05-23 14:29:28.484242122,Standard Class,Western Europe,USCA,Clothing,Medium,2338.11,29.98,3,4,7,163.93,395.19,3,0,54.64333333333334
SHP100782,2017-05-23 18:52:24.372186094,Standard Class,Central America,Europe,Office Supplies,Low,485.26,7.93,4,4,5,81.33,448.12,1,0,20.3325
SHP100783,2017-05-23 23:15:20.260130066,Same Day,USCA,Africa,Sports,Medium,1793.33,18.25,3,1,1,156.35,190.11,0,1,52.11666666666667
SHP100784,2017-05-24 03:38:16.148074038,First Class,USCA,LATAM,Sports,Low,2064.76,8.96,7,2,4,153.86,449.73,2,0,21.98
SHP100785,2017-05-24 08:01:12.036018010,Standard Class,South America,Europe,Sports,Critical,1078.67,9.46,6,4,5,88.33,722.33,1,0,14.721666666666666
SHP100786,2017-05-24 12:24:07.923961982,Second Class,Eastern Asia,Africa,Technology,Medium,455.86,21.47,2,3,4,100.22,345.91,1,0,50.11
SHP100787,2017-05-24 16:47:03.811905954,Standard Class,Western Europe,LATAM,Sports,Medium,592.5,9.88,3,4,6,65.63,292.22,2,0,21.876666666666665
SHP100788,2017-05-24 21:09:59.699849926,Standard Class,South America,LATAM,Clothing,High,894.82,9.75,3,4,5,68.63,331.89,1,0,22.876666666666665
SHP100789,2017-05-25 01:32:55.587793898,Second Class,USCA,Africa,Clothing,High,237.21,22.72,3,3,3,69.97,445.65,0,1,23.323333333333334
SHP100790,2017-05-25 05:55:51.475737870,Standard Class,Central America,USCA,Sports,Medium,348.18,29.33,4,4,6,76.96,741.79,2,0,19.24
SHP100791,2017-05-25 10:18:47.363681842,Same Day,Oceania,Africa,Office Supplies,High,323.63,17.37,3,1,2,110.95,398.6,1,0,36.983333333333334
SHP100792,2017-05-25 14:41:43.251625814,Second Class,South America,Africa,Office Supplies,High,1134.03,8.5,1,3,4,99.82,184.24,1,0,99.82
SHP100793,2017-05-25 19:04:39.139569786,Standard Class,South America,Pacific Asia,Clothing,High,1680.2,9.2,4,4,2,88.32,343.11,0,1,22.08
SHP100794,2017-05-25 23:27:35.027513758,Second Class,Oceania,LATAM,Office Supplies,High,1273.15,12.73,9,3,4,136.62,430.58,1,0,15.18
SHP100795,2017-05-26 03:50:30.915457730,Standard Class,USCA,LATAM,Technology,High,1505.71,14.53,2,4,4,111.64,294.79,0,1,55.82
SHP100796,2017-05-26 08:13:26.803401702,Standard Class,South America,USCA,Sports,Medium,424.98,7.08,4,4,6,43.47,421.07,2,0,10.8675
SHP100797,2017-05-26 12:36:22.691345674,Standard Class,Western Europe,USCA,Clothing,Medium,613.03,18.13,2,4,5,67.33,380.7,1,0,33.665
SHP100798,2017-05-26 16:59:18.579289646,Standard Class,USCA,Pacific Asia,Technology,High,648.69,12.77,3,4,5,62.33,346.73,1,0,20.776666666666667
SHP100799,2017-05-26 21:22:14.467233618,First Class,Western Europe,Pacific Asia,Clothing,Medium,811.27,4.74,3,2,3,99.38,154.52,1,0,33.126666666666665
SHP100800,2017-05-27 01:45:10.355177590,Standard Class,Western Europe,Pacific Asia,Technology,High,469.67,7.31,2,4,3,52.09,177.05,0,1,26.045
SHP100801,2017-05-27 06:08:06.243121562,First Class,South America,USCA,Clothing,Low,1446.04,9.23,2,2,4,114.39,190.07,2,0,57.195
SHP100802,2017-05-27 10:31:02.131065534,Second Class,USCA,Africa,Clothing,Medium,2028.81,11.7,4,3,6,127.53,280.0,3,0,31.8825
SHP100803,2017-05-27 14:53:58.019009506,Standard Class,South America,LATAM,Technology,Critical,1113.01,32.004999999999995,4,4,5,130.54,628.45,1,0,32.635
SHP100804,2017-05-27 19:16:53.906953478,First Class,South America,LATAM,Sports,Medium,592.67,13.89,3,2,4,103.78,269.04,2,0,34.593333333333334
SHP100805,2017-05-27 23:39:49.794897448,Standard Class,USCA,Europe,Clothing,Critical,394.31,7.67,3,4,4,51.96,355.79,0,1,17.32
SHP100806,2017-05-28 04:02:45.682841420,Standard Class,USCA,USCA,Office Supplies,Critical,324.3,13.75,3,4,4,55.64,188.59,0,1,18.546666666666667
SHP100807,2017-05-28 08:25:41.570785392,Standard Class,USCA,USCA,Sports,High,110.4,10.04,1,4,5,51.36,161.84,1,0,51.36
SHP100808,2017-05-28 12:48:37.458729364,Standard Class,USCA,Pacific Asia,Office Supplies,Medium,663.77,14.56,4,4,5,75.46,452.0,1,0,18.865
SHP100809,2017-05-28 17:11:33.346673336,Standard Class,Central America,Europe,Clothing,High,635.64,16.77,4,4,4,85.39,230.74,0,1,21.3475
SHP100810,2017-05-28 21:34:29.234617308,Second Class,USCA,Europe,Technology,High,811.27,23.69,3,3,4,127.85,320.3,1,0,42.61666666666667
SHP100811,2017-05-29 01:57:25.122561280,Standard Class,Oceania,USCA,Sports,High,494.75,12.02,2,4,5,71.72,178.28,1,0,35.86
SHP100812,2017-05-29 06:20:21.010505252,Standard Class,USCA,Pacific Asia,Technology,High,691.96,30.01,3,4,3,114.83,508.66,0,1,38.276666666666664
SHP100813,2017-05-29 10:43:16.898449224,Same Day,South America,LATAM,Technology,Critical,957.59,20.07,6,1,2,158.43,812.47,1,0,26.405
SHP100814,2017-05-29 15:06:12.786393196,Second Class,Oceania,Pacific Asia,Office Supplies,High,1100.83,8.26,1,3,4,80.92,129.43,1,0,80.92
SHP100815,2017-05-29 19:29:08.674337168,First Class,Eastern Asia,LATAM,Office Supplies,Critical,1285.82,32.004999999999995,1,2,3,148.44,309.28,1,0,148.44
SHP100816,2017-05-29 23:52:04.562281140,Standard Class,Western Europe,USCA,Sports,Low,892.53,14.58,2,4,6,88.35,276.48,2,0,44.175
SHP100817,2017-05-30 04:15:00.450225112,Second Class,Central America,Pacific Asia,Sports,Low,250.46,7.7,3,3,2,59.54,394.09,0,1,19.846666666666668
SHP100818,2017-05-30 08:37:56.338169084,First Class,Oceania,Europe,Sports,Medium,1036.44,30.24,3,2,3,140.9,397.99,1,0,46.96666666666667
SHP100819,2017-05-30 13:00:52.226113056,Second Class,Western Europe,Africa,Office Supplies,Medium,466.48,32.004999999999995,2,3,2,108.07,448.75,0,1,54.035
SHP100820,2017-05-30 17:23:48.114057028,Second Class,Central America,Europe,Office Supplies,High,1730.85,11.96,6,3,2,139.8,483.07,0,1,23.3
SHP100821,2017-05-30 21:46:44.002001000,Standard Class,USCA,LATAM,Technology,Medium,796.27,9.23,1,4,4,74.36,174.71,0,1,74.36
SHP100822,2017-05-31 02:09:39.889944972,Standard Class,Western Europe,USCA,Technology,Critical,930.42,11.08,2,4,3,74.44,201.26,0,1,37.22
SHP100823,2017-05-31 06:32:35.777888944,Standard Class,South America,Pacific Asia,Technology,Medium,2338.11,18.05,3,4,4,172.06,253.6,0,1,57.35333333333333
SHP100824,2017-05-31 10:55:31.665832916,Standard Class,South America,USCA,Sports,Medium,1300.61,24.6,4,4,4,111.6,678.14,0,1,27.9
SHP100825,2017-05-31 15:18:27.553776888,First Class,USCA,USCA,Clothing,Medium,1023.69,16.67,3,2,3,117.54,185.1,1,0,39.18
SHP100826,2017-05-31 19:41:23.441720860,Standard Class,Western Europe,LATAM,Office Supplies,Medium,707.2,12.88,1,4,4,71.92,240.31,0,1,71.92
SHP100827,2017-06-01 00:04:19.329664832,Same Day,USCA,USCA,Sports,Low,270.42,27.77,3,1,1,122.19,459.38,0,1,40.73
SHP100828,2017-06-01 04:27:15.217608804,Same Day,USCA,Pacific Asia,Office Supplies,Low,670.07,10.26,1,1,3,96.21,91.7,2,0,96.21
SHP100829,2017-06-01 08:50:11.105552776,Standard Class,Central America,Europe,Clothing,High,390.22,21.48,3,4,4,78.53,450.4,0,1,26.176666666666666
SHP100830,2017-06-01 13:13:06.993496748,Standard Class,Western Europe,USCA,Office Supplies,Medium,2185.66,10.4,7,4,4,138.5,787.29,0,1,19.785714285714285
SHP100831,2017-06-01 17:36:02.881440720,First Class,Eastern Asia,Pacific Asia,Office Supplies,Medium,1032.98,15.44,4,2,3,117.61,284.0,1,0,29.4025
SHP100832,2017-06-01 21:58:58.769384692,Same Day,USCA,Pacific Asia,Office Supplies,High,1690.64,11.44,1,1,2,143.03,206.87,1,0,143.03
SHP100833,2017-06-02 02:21:54.657328664,Standard Class,Central America,LATAM,Technology,Low,483.56,11.81,4,4,6,56.02,554.5,2,0,14.005
SHP100834,2017-06-02 06:44:50.545272636,Standard Class,Central America,USCA,Clothing,Medium,414.35,9.9,2,4,5,49.61,182.91,1,0,24.805
SHP100835,2017-06-02 11:07:46.433216608,Standard Class,Western Europe,LATAM,Sports,Low,811.27,25.53,2,4,4,119.48,223.97,0,1,59.74
SHP100836,2017-06-02 15:30:42.321160580,Second Class,Oceania,Europe,Sports,Medium,377.04,8.14,5,3,6,59.07,261.12,3,0,11.814
SHP100837,2017-06-02 19:53:38.209104552,Standard Class,USCA,Europe,Sports,High,558.81,8.11,4,4,5,78.11,269.1,1,0,19.5275
SHP100838,2017-06-03 00:16:34.097048524,Second Class,USCA,Pacific Asia,Clothing,Low,2251.16,32.004999999999995,1,3,3,172.335,386.74,0,1,172.335
SHP100839,2017-06-03 04:39:29.984992496,Standard Class,Western Europe,USCA,Office Supplies,High,576.31,20.86,1,4,6,63.94,244.14,2,0,63.94
SHP100840,2017-06-03 09:02:25.872936468,Standard Class,Oceania,Pacific Asia,Sports,High,219.26,3.28,1,4,5,38.61,116.97,1,0,38.61
SHP100841,2017-06-03 13:25:21.760880440,Standard Class,Central America,USCA,Clothing,Low,145.5,8.93,6,4,5,58.21,704.35,1,0,9.701666666666666
SHP100842,2017-06-03 17:48:17.648824412,Standard Class,South America,LATAM,Technology,Critical,193.97,4.5,3,4,7,36.44,188.13,3,0,12.146666666666667
SHP100843,2017-06-03 22:11:13.536768384,Standard Class,USCA,Europe,Clothing,Medium,1754.6,7.22,6,4,4,115.86,454.56,0,1,19.31
SHP100844,2017-06-04 02:34:09.424712356,Standard Class,South America,Europe,Technology,Low,508.05,2.17,1,4,4,36.61,154.21,0,1,36.61
SHP100845,2017-06-04 06:57:05.312656328,Standard Class,USCA,LATAM,Clothing,Low,2338.11,11.3,4,4,5,171.58,490.37,1,0,42.895
SHP100846,2017-06-04 11:20:01.200600300,Standard Class,Western Europe,Africa,Technology,Medium,2043.6,6.5,6,4,6,115.91,488.42,2,0,19.31833333333333
SHP100847,2017-06-04 15:42:57.088544272,Standard Class,USCA,Africa,Sports,Medium,2338.11,12.59,3,4,3,136.28,254.98,0,1,45.42666666666667
SHP100848,2017-06-04 20:05:52.976488244,Same Day,Oceania,Africa,Clothing,Medium,1530.68,4.98,5,1,1,150.13,537.55,0,1,30.026
SHP100849,2017-06-05 00:28:48.864432216,Standard Class,USCA,USCA,Technology,High,1175.53,12.75,3,4,4,98.45,277.69,0,1,32.81666666666667
SHP100850,2017-06-05 04:51:44.752376188,Standard Class,Western Europe,LATAM,Office Supplies,High,401.98,9.7,4,4,3,49.56,271.62,0,1,12.39
SHP100851,2017-06-05 09:14:40.640320160,Second Class,Eastern Asia,USCA,Sports,Medium,782.07,12.27,2,3,3,115.89,289.6,0,1,57.945
SHP100852,2017-06-05 13:37:36.528264132,Same Day,Western Europe,USCA,Sports,High,1255.35,26.48,2,1,2,172.335,294.13,1,0,86.1675
SHP100853,2017-06-05 18:00:32.416208104,Standard Class,Western Europe,LATAM,Technology,Critical,1469.87,18.76,2,4,3,120.54,169.35,0,1,60.27
SHP100854,2017-06-05 22:23:28.304152076,Second Class,Western Europe,USCA,Technology,Low,294.41,10.18,7,3,2,67.94,567.37,0,1,9.705714285714285
SHP100855,2017-06-06 02:46:24.192096048,Second Class,Western Europe,LATAM,Clothing,Medium,678.04,32.004999999999995,2,3,4,136.1,300.17,1,0,68.05
SHP100856,2017-06-06 07:09:20.080040020,Second Class,Oceania,Africa,Technology,Medium,737.51,5.19,5,3,4,86.02,614.93,1,0,17.204
SHP100857,2017-06-06 11:32:15.967983992,Standard Class,USCA,Africa,Office Supplies,Medium,716.19,5.63,2,4,3,48.76,144.87,0,1,24.38
SHP100858,2017-06-06 15:55:11.855927964,Second Class,Oceania,USCA,Office Supplies,Medium,330.91,11.63,4,3,4,74.39,352.43,1,0,18.5975
SHP100859,2017-06-06 20:18:07.743871936,Standard Class,Oceania,Europe,Sports,Medium,2338.11,32.004999999999995,3,4,5,172.335,439.9,1,0,57.445
SHP100860,2017-06-07 00:41:03.631815908,Second Class,Eastern Asia,LATAM,Technology,High,661.09,10.9,2,3,5,68.06,183.87,2,0,34.03
SHP100861,2017-06-07 05:03:59.519759880,Second Class,Eastern Asia,Pacific Asia,Technology,High,352.26,11.01,2,3,5,73.51,306.57,2,0,36.755
SHP100862,2017-06-07 09:26:55.407703852,Standard Class,USCA,Pacific Asia,Office Supplies,Medium,2338.11,5.51,2,4,7,140.15,184.1,3,0,70.075
SHP100863,2017-06-07 13:49:51.295647824,First Class,USCA,USCA,Technology,Low,2044.83,20.5,2,2,2,168.75,385.02,0,1,84.375
SHP100864,2017-06-07 18:12:47.183591796,Standard Class,Western Europe,Europe,Office Supplies,Medium,867.66,20.58,2,4,5,91.87,329.62,1,0,45.935
SHP100865,2017-06-07 22:35:43.071535768,First Class,Oceania,LATAM,Sports,Medium,545.83,18.8,4,2,2,103.42,625.64,0,1,25.855
SHP100866,2017-06-08 02:58:38.959479740,Standard Class,Eastern Asia,Africa,Sports,Medium,178.77,8.62,2,4,5,47.73,198.81,1,0,23.865
SHP100867,2017-06-08 07:21:34.847423712,Standard Class,South America,USCA,Office Supplies,High,1117.19,8.26,1,4,6,65.69,163.56,2,0,65.69
SHP100868,2017-06-08 11:44:30.735367684,Standard Class,Western Europe,LATAM,Office Supplies,Medium,811.27,5.98,2,4,3,47.54,166.84,0,1,23.77
SHP100869,2017-06-08 16:07:26.623311656,Same Day,Central America,LATAM,Sports,Low,768.32,12.76,2,1,1,100.2,307.14,0,1,50.1
SHP100870,2017-06-08 20:30:22.511255628,Standard Class,Oceania,LATAM,Sports,Medium,2304.07,6.72,6,4,6,129.66,466.51,2,0,21.61
SHP100871,2017-06-09 00:53:18.399199600,Standard Class,Western Europe,Europe,Office Supplies,High,486.72,6.38,2,4,6,48.47,280.41,2,0,24.235
